./mergedHard/EQ_is_prime2EQ_is_prime1/libA: equiv,10.2654  ; equiv,10.5253  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_is_prime1/libB: equiv,10.2607  ; equiv,10.4665  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_is_prime2/libA: equiv,10.3874  ; equiv,10.6250  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_is_prime2/libB: equiv,10.3901  ; equiv,10.6239  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_ltfive/libA: equiv,10.4456  ; equiv,10.6842  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_ltfive/libB: not equiv,0.6466   ; not equiv,1.0022   ; not equiv,0.2167  
./mergedHard/EQ_is_prime2EQ_ltfiveBound/libA: equiv,10.4555  ; equiv,10.6584  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_ltfiveBound/libB: equiv,0.4258   ; equiv,0.5424   ; not equiv,0.1958  
./mergedHard/EQ_is_prime2EQ_multiple/libA: equiv,10.3209  ; equiv,10.5332  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_multiple/libB: not equiv,0.7734   ; not equiv,1.1743   ; not equiv,0.2941  
./mergedHard/EQ_is_prime2EQ_multipleBound/libA: equiv,10.3373  ; equiv,10.5804  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_multipleBound/libB: not equiv,0.7120   ; not equiv,1.0956   ; not equiv,0.2878  
./mergedHard/EQ_is_prime2EQ_odd/libA: equiv,10.3378  ; equiv,10.5732  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_odd/libB: not equiv,0.6546   ; not equiv,1.0778   ; not equiv,0.3993  
./mergedHard/EQ_is_prime2EQ_one/libA: equiv,10.3767  ; equiv,10.6480  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_one/libB: not equiv,0.5538   ; not equiv,0.9523   ; not equiv,0.1795  
./mergedHard/EQ_is_prime2EQ_oneBound/libA: equiv,10.3963  ; equiv,10.6604  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_oneBound/libB: equiv,0.3999   ; equiv,0.5148   ; not equiv,0.2087  
./mergedHard/EQ_is_prime2EQ_oneN2/libA: equiv,10.3696  ; equiv,10.6487  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_oneN2/libB: not equiv,0.5856   ; not equiv,0.9642   ; not equiv,0.2082  
./mergedHard/EQ_is_prime2EQ_pos/libA: equiv,10.4210  ; equiv,10.6815  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_pos/libB: not equiv,0.6120   ; not equiv,0.9557   ; not equiv,0.2622  
./mergedHard/EQ_is_prime2EQ_pos2/libA: equiv,10.4130  ; equiv,10.6668  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_pos2/libB: equiv,16.6416  ; equiv,17.1880  ; timeout,200.0000
./mergedHard/EQ_is_prime2EXTRA_prime_sum/libA: equiv,30.5794  ; equiv,20.8887  ; timeout,200.0000
./mergedHard/EQ_is_prime2EXTRA_prime_sum/libB: not equiv,43.0082  ; not equiv,45.0665  ; timeout,200.0000
./mergedHard/EQ_is_prime2NEQ_LoopMult20/libA: equiv,10.3491  ; equiv,10.5645  ; timeout,200.0000
./mergedHard/EQ_is_prime2NEQ_LoopMult20/libB: not equiv,0.6707   ; not equiv,1.0237   ; not equiv,0.1444  
./mergedHard/EQ_is_prime2NEQ_LoopUnreach20/libA: equiv,10.3249  ; equiv,10.5789  ; timeout,200.0000
./mergedHard/EQ_is_prime2NEQ_LoopUnreach20/libB: not equiv,0.4974   ; not equiv,0.8567   ; not equiv,0.1438  
./mergedHard/EQ_is_prime2NEQ_getSign/libA: equiv,10.3076  ; equiv,10.5174  ; timeout,200.0000
./mergedHard/EQ_is_prime2NEQ_getSign/libB: not equiv,0.5183   ; not equiv,0.9794   ; not equiv,0.1645  
./mergedHard/EQ_ltfiveBoundEQ_UnchLoop/libA: equiv,0.3076   ; equiv,0.4683   ; equiv,0.1687  
./mergedHard/EQ_ltfiveBoundEQ_UnchLoop/libB: timeout,200.0000 ; timeout,200.0000 ; equiv,24.1970 
./mergedHard/EQ_ltfiveBoundEQ_is_prime2/libA: equiv,0.4319   ; equiv,0.5681   ; not equiv,0.1958  
./mergedHard/EQ_ltfiveBoundEQ_is_prime2/libB: equiv,10.4565  ; equiv,10.7029  ; timeout,200.0000
./mergedHard/EQ_ltfiveBoundEQ_odd/libA: not equiv,0.6235   ; not equiv,1.0150   ; not equiv,0.2032  
./mergedHard/EQ_ltfiveBoundEQ_odd/libB: not equiv,11.5388  ; not equiv,11.9841  ; timeout,200.0000
./mergedHard/EQ_ltfiveBoundEQ_pos/libA: not equiv,0.6682   ; not equiv,1.0278   ; not equiv,0.2040  
./mergedHard/EQ_ltfiveBoundEQ_pos/libB: not equiv,0.9825   ; not equiv,1.4042   ; not equiv,0.6986  
./mergedHard/EQ_ltfiveBoundEQ_pos2/libA: not equiv,0.6474   ; not equiv,1.0655   ; not equiv,0.2032  
./mergedHard/EQ_ltfiveBoundEQ_pos2/libB: equiv,25.5394  ; equiv,26.4438  ; timeout,200.0000
./mergedHard/EQ_ltfiveBoundEXTRA_prime_sum/libA: equiv,23.0707  ; equiv,24.5040  ; timeout,200.0000
./mergedHard/EQ_ltfiveBoundEXTRA_prime_sum/libB: timeout,200.0000 ; timeout,200.0000 ; not equiv,124.9607
./mergedHard/EQ_ltfiveEQ_UnchLoop/libA: not equiv,0.7072   ; not equiv,1.0698   ; not equiv,0.1739  
./mergedHard/EQ_ltfiveEQ_UnchLoop/libB: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_ltfiveEQ_is_prime2/libA: not equiv,0.6986   ; not equiv,1.0845   ; not equiv,0.2206  
./mergedHard/EQ_ltfiveEQ_is_prime2/libB: equiv,10.4268  ; equiv,10.6860  ; timeout,200.0000
./mergedHard/EQ_ltfiveEQ_odd/libA: not equiv,0.6217   ; not equiv,1.0136   ; not equiv,0.2315  
./mergedHard/EQ_ltfiveEQ_odd/libB: not equiv,12.1017  ; not equiv,10.7382  ; not equiv,8.0220  
./mergedHard/EQ_ltfiveEQ_pos/libA: not equiv,0.6742   ; not equiv,1.0505   ; not equiv,0.2290  
./mergedHard/EQ_ltfiveEQ_pos/libB: not equiv,0.9881   ; not equiv,1.4283   ; not equiv,0.3801  
./mergedHard/EQ_ltfiveEQ_pos2/libA: not equiv,0.6575   ; not equiv,1.0175   ; not equiv,0.2273  
./mergedHard/EQ_ltfiveEQ_pos2/libB: equiv,25.8301  ; equiv,26.7695  ; timeout,200.0000
./mergedHard/EQ_ltfiveEXTRA_prime_sum/libA: not equiv,1.0774   ; not equiv,1.8951   ; not equiv,0.2102  
./mergedHard/EQ_ltfiveEXTRA_prime_sum/libB: not equiv,84.4190  ; not equiv,88.9888  ; timeout,200.0000
./mergedHard/EQ_multipleBoundEQ_UnchLoop/libA: not equiv,0.6025   ; not equiv,1.0233   ; not equiv,0.2179  
./mergedHard/EQ_multipleBoundEQ_UnchLoop/libB: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_multipleBoundEQ_is_prime2/libA: not equiv,0.7060   ; not equiv,1.0980   ; not equiv,0.3648  
./mergedHard/EQ_multipleBoundEQ_is_prime2/libB: equiv,10.3400  ; equiv,10.5925  ; timeout,200.0000
./mergedHard/EQ_multipleBoundEQ_odd/libA: not equiv,0.8983   ; not equiv,1.2789   ; not equiv,0.3429  
